latitude,longitude,Category,Gravity,CrimeHead,IncidentFromDate,TimeBucket,TotalVictims,TotalAccused
16.256756,75.950411,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-07-14 10:39:00,MORNING,1,2
16.276882863105467,76.10791232089588,FIR,Non-Heinous,BURGLARY - NIGHT,2020-07-17 11:32:00,MORNING,1,4
17.537870012477214,77.04190461937948,Zero FIR,Non-Heinous,BURGLARY - NIGHT,2020-07-18 12:54:00,DAY,1,4
13.38923217288437,77.02119260533497,FIR,Heinous,DEFAMATION,2020-07-19 09:16:00,MORNING,1,0
16.995401967711555,77.00256577956733,FIR,Non-Heinous,MISSING PERSON,2020-07-23 16:25:00,DAY,1,3
16.16515466447751,76.88322272579579,FIR,Non-Heinous,MISSING PERSON,2020-07-23 20:05:00,EVENING,1,4
14.777843019228758,75.86936096008866,PAR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2020-07-25 07:58:00,MORNING,1,4
16.62490333286957,75.5664213133773,FIR,Non-Heinous,MISSING PERSON,2020-07-26 11:21:00,MORNING,1,7
12.890598372486918,77.11777294269613,Zero FIR,Non-Heinous,BURGLARY - NIGHT,2020-07-26 11:19:00,MORNING,1,2
13.680652644480013,74.91926923541816,FIR,Non-Heinous,BURGLARY - NIGHT,2020-07-27 15:20:00,DAY,1,4
16.307956,75.918713,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-07-27 03:43:00,NIGHT,0,4
17.82817985188963,77.03878772295297,FIR,Heinous,DEFAMATION,2020-07-28 08:10:00,MORNING,2,3
17.573445181266376,77.08193339812392,FIR,Non-Heinous,PUBLIC NUISANCE,2020-07-28 10:09:00,MORNING,1,7
14.14482244364816,75.24121382539202,Zero FIR,Non-Heinous,UNNATURAL SEX ,2020-03-16 17:18:00,DAY,1,1
12.900415868060216,75.0555077352005,Zero FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2020-07-31 07:58:00,MORNING,1,3
16.280425,75.932751,UDR,Heinous,DEFAMATION,2020-08-05 00:11:00,NIGHT,1,0
12.94821691681196,75.36280150113795,FIR,Non-Heinous,AFFRAY,2020-08-06 12:00:00,DAY,1,0
14.48924994115331,75.96469060672557,FIR,Non-Heinous,PUBLIC JUSTICE,2020-08-06 19:47:00,EVENING,1,0
12.94189453415813,75.61828746946372,PAR,Non-Heinous,RIOTS,2020-08-07 13:17:00,DAY,1,1
13.423439306150163,77.79452034165374,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-08-09 18:49:00,EVENING,1,1
15.261935363045902,75.62685956562665,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-08-09 20:36:00,EVENING,0,7
11.824261395226111,76.62648784309641,FIR,Non-Heinous,AFFRAY,2020-08-11 18:03:00,EVENING,1,0
12.755868227490833,76.96237929750222,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-08-13 12:01:00,DAY,1,1
13.860101023778489,77.38134861415745,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-08-14 05:16:00,MORNING,0,7
17.892758330532153,77.18669703263801,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-08-15 19:56:00,EVENING,0,7
13.739080305307006,78.05074473596216,FIR,Heinous,DEFAMATION,2020-08-16 13:03:00,DAY,1,1
16.678847634500567,74.8951777279972,UDR,Non-Heinous,PUBLIC JUSTICE,2020-08-20 08:23:00,MORNING,1,3
16.140887000392883,77.14694022259742,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-08-21 14:14:00,DAY,1,1
14.805598747968524,76.149610777986,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-08-21 16:01:00,DAY,3,1
13.014156839556348,77.28932227350882,Zero FIR,Non-Heinous,MISSING PERSON,2020-08-22 22:38:00,NIGHT,2,6
15.34436688040053,77.81782837826024,FIR,Non-Heinous,MISSING PERSON,2020-08-23 22:45:00,NIGHT,2,6
17.156194048288867,77.28379049680368,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-08-24 06:41:00,MORNING,0,7
16.41367608742112,74.75866355477238,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-08-27 21:00:00,EVENING,0,5
13.223744589964634,75.3658401046602,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-08-28 11:09:00,MORNING,2,1
14.734478512391227,76.44973557888832,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2020-08-30 16:08:00,DAY,0,1
16.14156169308197,74.51777301725022,FIR,Non-Heinous,BURGLARY - NIGHT,2020-08-30 14:15:00,DAY,1,7
13.46088344691386,77.05112278766475,PAR,Heinous,DEFAMATION,2020-08-30 07:36:00,MORNING,2,2
13.615797134414098,77.21021553979052,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-08-31 18:10:00,EVENING,4,7
14.145217502763728,76.69888687636082,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-08-31 12:01:00,DAY,1,0
14.744764603861949,77.3101118652132,Zero FIR,Heinous,DEFAMATION,2020-09-04 06:42:00,MORNING,1,0
14.123858937798715,77.67596683123091,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-09-05 08:53:00,MORNING,3,1
15.77581595271598,74.8562803102121,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2020-09-08 19:26:00,EVENING,0,2
13.596962611132184,75.93950943658041,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2020-09-08 06:32:00,MORNING,0,2
16.243039,75.960339,FIR,Heinous,DEFAMATION,2020-09-08 18:18:00,EVENING,1,1
13.868888846314112,75.9818852015632,FIR,Non-Heinous,CRUELTY BY HUSBAND,2020-09-12 04:09:00,NIGHT,1,2
14.617998729489283,78.27314179182619,UDR,Heinous,DEFAMATION,2020-09-15 14:35:00,DAY,3,1
12.582547527849812,76.97152789732553,FIR,Non-Heinous,COMMUNAL / RELIGION   ,2018-05-04 17:47:00,DAY,1,1
16.698960485281724,76.62254674594931,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-09-16 07:00:00,MORNING,1,1
16.318451428444046,75.53914746135105,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-09-19 23:45:00,NIGHT,1,1
17.540374006436487,76.46795191163594,UDR,Non-Heinous,MISSING PERSON,2020-09-20 00:53:00,NIGHT,1,2
13.967101176832848,74.87842228855871,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-09-20 09:40:00,MORNING,0,7
14.164459662003836,76.25951542325515,PAR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-09-22 21:53:00,EVENING,2,1
16.288192936680893,75.39666288183655,FIR,Heinous,CRIMINAL INTIMIDATION,2020-09-22 22:17:00,NIGHT,1,5
14.41489039906124,76.48455374527272,FIR,Heinous,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,2020-09-24 20:36:00,EVENING,1,1
15.155227441239369,75.68660004271169,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-09-26 16:44:00,DAY,0,7
14.593780418935255,75.37123993226912,FIR,Heinous,DEFAMATION,2020-09-30 14:33:00,DAY,1,1
13.108830798690049,75.34290754389158,Zero FIR,Non-Heinous,BURGLARY - NIGHT,2020-10-01 12:35:00,DAY,1,4
14.918165196558087,76.62393441776126,FIR,Non-Heinous,PUBLIC NUISANCE,2020-10-02 18:01:00,EVENING,1,5
13.05475774651522,75.06959456257393,FIR,Heinous,DEFAMATION,2020-10-05 16:57:00,DAY,1,1
14.80734431441557,77.30108748120617,FIR,Heinous,DEFAMATION,2020-10-16 12:39:00,DAY,1,1
13.024011877004387,76.1867574116473,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-10-17 15:04:00,DAY,2,1
16.589571858986197,75.96317095655868,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-10-17 12:37:00,DAY,2,1
14.977864966144676,76.45477467370297,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-10-20 14:25:00,DAY,6,2
12.854173102032153,76.55454130743863,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2020-10-24 18:35:00,EVENING,0,1
13.99946764413445,75.68780236303569,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-10-28 17:19:00,DAY,0,1
14.53454666544546,77.59633015835541,FIR,Heinous,DEFAMATION,2020-10-28 21:47:00,EVENING,1,1
12.312078519737229,76.46689908772217,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-10-30 16:43:00,DAY,0,1
15.000966882564482,77.33079290640195,PAR,Heinous,ASSAULT,2020-10-30 05:11:00,MORNING,1,1
14.242443571220148,75.55813330235452,FIR,Non-Heinous,AFFRAY,2020-11-06 15:55:00,DAY,1,0
16.661185829812414,77.23194389805333,FIR,Heinous,DEFAMATION,2020-11-07 14:16:00,DAY,6,1
14.03336411750553,76.41073808097876,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-11-10 20:50:00,EVENING,1,1
17.110849298317646,75.23802931799237,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2020-11-11 15:22:00,DAY,0,1
14.10921882837444,75.7798976242781,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-15 17:54:00,DAY,0,7
15.334693343026984,74.52520281286571,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-15 23:28:00,NIGHT,0,4
13.519151094289224,77.62565037302672,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-11-15 08:10:00,MORNING,1,1
15.748900132727208,76.31901162862388,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-16 18:21:00,EVENING,0,6
15.225064432109605,77.3304733822947,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-16 10:33:00,MORNING,0,7
12.917184218334429,76.73756942954317,FIR,Heinous,DEFAMATION,2020-11-16 11:03:00,MORNING,2,2
12.047924866929325,76.19299566238826,PAR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-16 08:43:00,MORNING,0,7
17.291610492757385,77.02839414740428,FIR,Non-Heinous,BURGLARY - NIGHT,2020-11-16 20:38:00,EVENING,1,2
12.365918396537117,76.24481173641684,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-16 00:05:00,NIGHT,0,7
14.244389293493729,75.7220730470172,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-17 19:58:00,EVENING,0,3
17.554421475159202,76.52629817066592,PAR,Heinous,DEFAMATION,2020-11-18 18:43:00,EVENING,3,0
15.974208265620792,75.46263909248907,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-18 19:04:00,EVENING,0,7
16.160663,75.734733,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-11-19 21:41:00,EVENING,2,2
15.010108117440744,75.45322765228507,FIR,Non-Heinous,IMPERSONATION ,2020-11-20 18:10:00,EVENING,1,4
14.02984774521886,76.75063310490728,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2020-11-22 10:30:00,MORNING,0,1
17.19876818011886,76.39801118539224,PAR,Non-Heinous,OF ABETMENT,2020-11-22 07:13:00,MORNING,0,7
17.265663407761068,76.20816033133609,PAR,Non-Heinous,OF ABETMENT,2020-11-22 11:58:00,MORNING,0,7
15.422590918905488,76.50884694413953,FIR,Heinous,DEFAMATION,2020-11-23 17:33:00,DAY,1,0
15.801792981012564,75.28468582847805,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-11-24 18:48:00,EVENING,2,1
15.442542669026462,75.07391786642056,UDR,Non-Heinous,BURGLARY - NIGHT,2020-11-28 17:45:00,DAY,1,5
16.532077424663957,76.40165056166327,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-11-29 19:26:00,EVENING,0,3
13.558092948533131,76.48566795825914,FIR,Non-Heinous,EXPLOSIVES,2020-12-03 17:48:00,DAY,0,1
16.22337726679981,74.59858130994837,FIR,Non-Heinous,Attempting to commit offences,2020-12-06 11:31:00,MORNING,0,1
12.15508037218132,76.16946058644467,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2020-12-07 16:12:00,DAY,0,7
17.27462758524012,76.42747307568175,FIR,Non-Heinous,PUBLIC JUSTICE,2020-12-06 17:08:00,DAY,1,0
13.652970243102704,75.40954550808144,FIR,Heinous,DEFAMATION,2020-12-08 18:32:00,EVENING,1,1
12.793504798520214,77.45065585688455,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-12-11 10:56:00,MORNING,2,1
13.084460631922182,78.05520693147407,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-12-11 10:12:00,MORNING,7,1
11.822182773143842,76.51707432375129,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-12-12 19:36:00,EVENING,1,1
13.79562563148097,75.15693056294853,Zero FIR,Non-Heinous,PUBLIC JUSTICE,2020-12-12 17:19:00,DAY,1,4
16.911634418161412,75.85066829578984,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-12-14 02:07:00,NIGHT,1,1
17.61823907163662,76.63937156476773,FIR,Heinous,DEFAMATION,2020-12-15 16:34:00,DAY,1,1
15.593077824646867,76.46337078032069,FIR,Heinous,DEFAMATION,2020-12-16 11:39:00,MORNING,3,2
16.037615920449493,75.9334036890777,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-12-18 00:34:00,NIGHT,2,1
12.19586560700009,76.61563774247603,UDR,Heinous,ADULTERATION,2020-12-18 16:17:00,DAY,2,4
14.150428307812684,74.60234993219476,FIR,Non-Heinous,MISSING PERSON,2020-12-18 17:50:00,DAY,2,5
16.620067714290656,75.2377992328618,Zero FIR,Heinous,DEFAMATION,2020-12-22 14:23:00,DAY,1,0
15.614099902432567,74.73089870026452,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2020-12-22 03:50:00,NIGHT,4,2
15.569285512090152,76.60049965783433,FIR,Heinous,INDIAN MOTOR VEHICLE,2020-12-24 14:35:00,DAY,1,1
16.091845210077903,76.58791782457017,FIR,Heinous,DEFAMATION,2020-12-24 14:02:00,DAY,1,1
14.755151439618963,76.94728731031903,FIR,Non-Heinous,UNNATURAL SEX ,2020-12-27 21:44:00,EVENING,1,2
16.283525,76.010744,FIR,Non-Heinous,AFFRAY,2021-01-03 07:08:00,MORNING,1,0
16.172164,75.731876,Zero FIR,Non-Heinous,ASSAULT,2021-01-03 20:19:00,EVENING,1,1
13.699153571117746,75.31995779841363,Zero FIR,Non-Heinous,MURDER,2021-01-06 00:57:00,NIGHT,1,5
16.161382,75.388327,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-01-07 17:17:00,DAY,1,1
16.322814,75.892398,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-01-13 19:39:00,EVENING,0,7
16.13741,75.815331,FIR,Non-Heinous,BURGLARY - NIGHT,2021-01-15 12:53:00,DAY,1,5
16.176226,75.898492,FIR,Non-Heinous,BURGLARY - NIGHT,2021-01-15 15:50:00,DAY,1,5
16.300984,75.887301,FIR,Heinous,DEFAMATION,2021-01-18 07:33:00,MORNING,2,1
16.152854,75.764347,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-01-20 14:36:00,DAY,5,2
16.158751,75.796641,FIR,Heinous,ADULTERATION,2021-01-24 12:59:00,DAY,1,0
13.43280561070057,77.05527736873152,PAR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-01-24 19:41:00,EVENING,1,2
16.153281,75.73531,FIR,Non-Heinous,BURGLARY - DAY,2021-01-25 16:06:00,DAY,1,3
16.128024,75.696242,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-01-31 15:59:00,DAY,1,1
16.301235,75.892175,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-01-31 14:29:00,DAY,0,7
16.283254,75.89201,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-02-02 19:56:00,EVENING,1,1
16.161959,75.791357,FIR,Heinous,DEFAMATION,2021-02-05 09:58:00,MORNING,1,3
16.290415,75.966135,FIR,Non-Heinous,AFFRAY,2021-02-08 13:17:00,DAY,1,0
13.577147426291724,77.49193789843672,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-02-08 13:15:00,DAY,0,7
16.144484,75.664036,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-02-11 17:02:00,DAY,2,2
16.287654,75.94605,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-02-11 17:01:00,DAY,0,7
16.173048,75.894047,FIR,Non-Heinous,PUBLIC JUSTICE,2021-02-15 23:43:00,NIGHT,1,0
14.007647843004053,76.22848999735108,FIR,Non-Heinous,MISSING PERSON,2021-02-15 09:23:00,MORNING,1,5
12.682063792456086,77.55893456196904,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-02-18 07:17:00,MORNING,0,2
15.80375077801026,77.35654450393682,FIR,Non-Heinous,UNNATURAL SEX ,2021-02-20 23:45:00,NIGHT,1,7
16.294708712598982,77.20147092895655,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-02-21 15:13:00,DAY,0,7
16.176978,75.691801,Zero FIR,Non-Heinous,AFFRAY,2021-02-23 02:40:00,NIGHT,1,0
16.256735,75.950096,UDR,Heinous,DEFAMATION,2021-02-24 06:22:00,MORNING,2,1
16.46924583290744,76.60374890224351,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-02-28 15:14:00,DAY,0,7
15.94085071831956,76.81460425662648,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-03-01 15:30:00,DAY,3,1
16.296282,75.946614,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-03-02 07:14:00,MORNING,0,2
16.256786,75.950221,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-03-02 08:21:00,MORNING,2,1
16.152739,75.809151,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2021-03-05 16:24:00,DAY,0,0
16.123156,75.764288,FIR,Heinous,DEFAMATION,2021-03-06 18:06:00,EVENING,2,1
16.146587,75.666535,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-03-07 07:13:00,MORNING,0,4
16.209363,75.894094,PAR,Non-Heinous,IMPERSONATION ,2011-03-09 06:57:00,MORNING,1,1
16.280688,76.011508,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2021-03-09 19:58:00,EVENING,0,0
16.206688,75.8927,PAR,Non-Heinous,PUBLIC JUSTICE,2021-03-09 17:31:00,DAY,1,4
16.280751,75.906195,FIR,Heinous,DEFAMATION,2021-03-10 22:22:00,NIGHT,2,1
16.257691,75.817579,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-03-10 20:19:00,EVENING,0,7
16.18513,75.624347,PAR,Non-Heinous,DACOITY,2021-03-12 11:24:00,MORNING,0,1
16.174863,75.88867,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-03-13 10:48:00,MORNING,1,1
16.20679,75.89106,PAR,Heinous,ADULTERATION,2021-03-13 17:44:00,DAY,1,4
16.207023,75.89095,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-03-13 09:28:00,MORNING,5,7
12.3260124403319,76.62003323042978,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-03-17 12:53:00,DAY,2,1
16.193888,75.756706,FIR,Non-Heinous,EXPLOSIVES,2021-03-18 03:42:00,NIGHT,0,2
16.147444,75.691155,UDR,Non-Heinous,EXPLOSIVES,2021-03-19 06:25:00,MORNING,0,1
16.243011,75.959954,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-03-19 05:42:00,MORNING,2,1
16.205749,75.889696,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-03-20 13:32:00,DAY,0,1
16.283345,75.989025,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-03-21 15:23:00,DAY,0,6
16.10383,75.802567,PAR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-03-22 11:06:00,MORNING,1,1
16.148835,75.746507,FIR,Non-Heinous,MISSING PERSON,2021-03-23 17:10:00,DAY,2,5
16.150663,75.747296,FIR,Non-Heinous,PUBLIC NUISANCE,2021-03-24 09:58:00,MORNING,1,4
16.238578,75.871851,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2021-03-27 00:15:00,NIGHT,1,7
16.234939,75.829041,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-03-29 12:47:00,DAY,0,7
16.091693,75.771981,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-04-01 08:59:00,MORNING,0,7
16.150106,75.74288,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-04-04 05:45:00,MORNING,0,7
16.309956,75.918066,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-04-05 12:17:00,DAY,2,1
16.154948,75.736229,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-04-06 21:00:00,EVENING,1,1
16.093121,75.783356,FIR,Non-Heinous,PUBLIC JUSTICE,2021-04-07 20:33:00,EVENING,1,0
16.17881,75.62919,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-04-10 15:34:00,DAY,0,7
16.19349,75.768331,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2021-04-10 11:48:00,MORNING,0,2
16.227175,75.751383,FIR,Non-Heinous,BURGLARY - NIGHT,2021-04-11 11:05:00,MORNING,1,1
16.227083,75.751533,FIR,Non-Heinous,BURGLARY - NIGHT,2021-04-12 15:50:00,DAY,2,1
16.236051,75.828334,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-04-12 18:38:00,EVENING,0,7
16.315983,75.919312,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-04-13 08:51:00,MORNING,0,7
16.203327,75.655938,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-04-17 12:01:00,DAY,0,5
16.261843,75.862442,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-04-19 17:48:00,DAY,0,4
16.303297,75.891614,FIR,Non-Heinous,UNNATURAL SEX ,2021-04-19 14:19:00,DAY,1,1
16.20063,75.847468,FIR,Heinous,ADULTERATION,2021-04-19 20:59:00,EVENING,2,3
16.207061,75.885673,FIR,Non-Heinous,ATTEMPT TO MURDER,2021-04-25 01:09:00,NIGHT,0,1
16.156403,75.777774,FIR,Heinous,DEFAMATION,2021-04-26 22:58:00,NIGHT,1,1
16.221973,75.664743,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-04-26 12:26:00,DAY,2,5
16.221949,75.6646099,FIR,Non-Heinous,BURGLARY - NIGHT,2021-04-26 17:43:00,DAY,1,4
16.146344,75.674718,FIR,Non-Heinous,OF ABETMENT,2021-04-27 14:03:00,DAY,0,3
16.156298,75.672225,FIR,Non-Heinous,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,2021-04-25 21:57:00,EVENING,1,4
16.309375,75.918099,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-04-30 07:06:00,MORNING,1,1
16.185046,75.62419,FIR,Heinous,UNNATURAL SEX ,2021-04-30 13:03:00,DAY,1,3
16.161838,75.662841,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2021-05-06 13:17:00,DAY,0,2
16.101198,75.823735,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-05-07 15:08:00,DAY,1,1
16.277278,75.922661,FIR,Non-Heinous,AFFRAY,2021-05-09 13:15:00,DAY,1,0
16.226812,75.653345,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-05-12 08:57:00,MORNING,0,6
16.261171,75.8615779,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-05-14 10:07:00,MORNING,0,6
16.288467,75.924747,FIR,Non-Heinous,PUBLIC JUSTICE,2021-05-15 23:11:00,NIGHT,0,0
16.194409,75.805908,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-05-17 02:04:00,NIGHT,0,6
16.248106,75.956411,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-05-17 11:25:00,MORNING,1,1
16.16642,75.665749,FIR,Non-Heinous,AFFRAY,2021-05-18 16:58:00,DAY,1,0
16.147079,75.728266,FIR,Non-Heinous,MURDER,2021-05-22 00:14:00,NIGHT,1,5
16.17283,75.732304,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-05-23 10:51:00,MORNING,0,7
16.195696,75.853865,FIR,Heinous,ADULTERATION,2021-05-24 06:19:00,MORNING,1,1
16.051434,75.645066,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-05-25 22:31:00,NIGHT,0,6
16.205378,75.89042,FIR,Non-Heinous,BURGLARY - NIGHT,2021-05-25 06:35:00,MORNING,1,3
16.100143,75.784928,FIR,Heinous,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,2021-05-27 08:21:00,MORNING,1,2
16.287352,75.946584,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2021-05-28 12:10:00,DAY,0,1
16.092658,75.807195,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2021-05-29 10:56:00,MORNING,2,1
16.197187,75.84866,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2021-05-31 14:17:00,DAY,0,7
16.159716,75.680712,FIR,Non-Heinous,OF ABETMENT,2021-06-02 08:55:00,MORNING,0,1
16.152031,75.812489,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2021-06-05 22:57:00,NIGHT,0,1
